NameID,year,Maker,Type,Name,Sales,Model,price,kata,capacity,FuelType,FuelEfficiency,HH,size,hppw,share,share0,hppw_sum_own,FuelEfficiency_sum_own,size_sum_own,hppw_sqr_sum_own,FuelEfficiency_sqr_sum_own,size_sqr_sum_own,hppw_sum_mkt,FuelEfficiency_sum_mkt,size_sum_mkt,hppw_sqr_sum_mkt,FuelEfficiency_sqr_sum_mkt,size_sqr_sum_mkt,iv_BLP_own_hppw,iv_BLP_own_FuelEfficiency,iv_BLP_own_size,iv_BLP_other_hppw,iv_BLP_other_FuelEfficiency,iv_BLP_other_size,iv_BLP_own_num,iv_BLP_other_num,iv_GH_own_hppw,iv_GH_own_FuelEfficiency,iv_GH_own_size,iv_GH_other_hppw,iv_GH_other_FuelEfficiency,iv_GH_other_size,logit_share,iv_GH_own_hppw_nest,iv_GH_own_FuelEfficiency_nest,iv_GH_own_size_nest,iv_GH_other_hppw_nest,iv_GH_other_FuelEfficiency_nest,iv_GH_other_size_nest,sum_year_body,inside_share,log_inside_share,Foreign_d,FuelRegular_d,capacity_d,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016
15,2013,Audi,Foreign,A3シリーズ,4604,1.4 TFSI,3.1852173913043482,DBA-8VCXS,5,ハイオク,19.5,54594744,11.19418125,0.09242424242424242,8.433046228772499e-5,0.9195631909181587,0.31182836771072064,52.7,33.54557325,0.03271446076404958,947.05,378.1203036252755,1.9598601869589216,334.4,228.398623,0.19662557373756176,5760.2,2656.0983685931533,0.21940412528647824,33.2,22.351391999999997,15.538474436893932,2762.2000000000003,1857.627278875,2,161,7.001812230320661e-4,32.49999999999977,3.018931007527158,0.1985052208258864,6686.109999999986,1012.1506872247337,-9.296910888334493,7.001812230320661e-4,32.49999999999977,3.018931007527158,0.004493018194207443,291.10000000000036,45.80214851781966,191874,0.02399491332853852,-3.72991341574186,1,0,1,0,0,0,0,0,0,1,0,0,0
15,2014,Audi,Foreign,A3シリーズ,10400,1.4 TFSI,3.2225806451612904,DBA-8VCXS,5,ハイオク,19.5,55952365,11.19418125,0.09242424242424242,1.8587239341893768e-4,0.9188134228106355,0.2093073593073593,33.3,23.598341249999997,0.022203903600007496,570.69,279.1728791634515,1.9666922934112547,346.3,230.51814,0.20163380290919586,6130.73,2700.618408359524,0.11688311688311688,13.799999999999997,12.404159999999997,16.24547409380297,2891.2999999999997,1918.75842025,1,165,5.982365397949815e-4,32.49000000000012,1.4640485754515566,0.23333989110354114,6939.700000000012,1040.096101390991,-8.505777977376184,5.982365397949815e-4,32.49000000000012,1.4640485754515566,0.008340287523041279,197.53999999999905,44.424555795353626,192787,0.0539455461208484,-2.919780146369898,1,0,1,0,0,0,0,0,0,0,1,0,0
15,2015,Audi,Foreign,A3シリーズ,10604,1.4 TFSI,3.0269700000000004,DBA-8VCXS,5,ハイオク,19.5,56412140,11.19418125,0.09242424242424242,1.8797372338649092e-4,0.9279170405519096,0.09242424242424242,19.5,11.19418125,0.008542240587695133,380.25,125.30969385785156,1.7220858898691829,351.4,219.14753100000001,0.1585181345092752,6622.96,2572.1327127314757,0,0,0,16.183900550153076,2999.9,1913.483649,0,164,0,0,0,0.2338676400535813,7336.029999999999,1126.7750063289714,-8.504395427974758,0,0,0,0.0024957381542096146,143.11000000000058,46.66253102266728,181329,0.05847933866066652,-2.8390817724166912,1,0,1,0,0,0,0,0,0,0,0,1,0
15,2016,Audi,Foreign,A3シリーズ,8063,1.4 TFSI,3.28,DBA-8VCXS,5,ハイオク,19.5,56950757,11.19418125,0.09242424242424242,1.4157845171399564e-4,0.9300480413280547,0.2158008658008658,37.9,23.652913249999997,0.0237640317835123,718.81,280.52969690567556,1.882889347050575,351.4,238.01526325,0.18089161382546345,6292,2876.742909735964,0.12337662337662338,18.4,12.458731999999998,16.497019187782353,3138.2,1950.74698775,1,167,9.580498866213136e-4,1.2100000000000364,1.5990885993256256,0.2586003162217638,7979.190000000017,1119.697344014865,-8.790137528618786,9.580498866213136e-4,1.2100000000000364,1.5990885993256256,0.002729132753093111,191.1900000000005,52.565704119741895,182643,0.04414623062477073,-3.1202477321393385,1,0,1,0,0,0,0,0,0,0,0,0,1
16,2006,Audi,Foreign,A4シリーズ,6066,2.0 アトラクション,3.7925,GH-8EALT,5,ハイオク,11.2,51102005,11.605093499999999,0.08843537414965986,1.187037573183283e-4,0.9152275336359111,0.16343537414965986,23.4,22.420219249999995,0.013445815400990328,274.28,251.64514013205525,1.9787421485653238,224.8,231.473436,0.20799780854016267,2577.22,2715.9635052205595,0.075,12.2,10.815125749999996,16.160872653184775,2391,1840.9026385,1,163,1.8050927854134854e-4,1,0.6240490460401134,0.17897642642509526,5525.1600000000035,982.7175477059791,-8.950297028966576,1.8050927854134854e-4,1,0.6240490460401134,0.014252002773275374,49.49999999999909,36.36162395683186,169488,0.03579014443500425,-3.330082718587751,1,0,1,0,0,0,0,0,0,0,0,0,0
16,2007,Audi,Foreign,A4シリーズ,5258,2.0 アトラクション,3.8952777777777783,ABA-8EALT,5,ハイオク,11.2,51713048,11.605093499999999,0.08843537414965986,1.016764666433895e-4,0.9201741889203668,0.31268910549294343,35.4,33.110987249999994,0.0357224917208834,418.28,365.93766056187917,2.0899660199093097,225.1,232.358359,0.23090845185400127,2583.73,2733.0644465988803,0.22425373134328358,24.2,21.505893749999995,16.0533523519593,2382,1839.158933875,2,162,0.003879381850272548,1.6399999999999864,1.4600401659902786,0.17716710500953736,5309.120000000003,1002.5839720207077,-9.110522390379032,0.003879381850272548,1.6399999999999864,1.4600401659902786,0.013791524162024726,48.649999999999636,32.087345904602444,162015,0.03245378514335093,-3.4279381972308576,1,0,1,1,0,0,0,0,0,0,0,0,0
16,2008,Audi,Foreign,A4シリーズ,5976,1.8 TFSI,4.245243407707911,ABA-8KCAB,5,ハイオク,12.2,52324877,12.36474,0.10596026490066225,1.1420953746341343e-4,0.9235641012591391,0.34579370638887336,40,33.883253499999995,0.041708937947650675,542.48,384.41938831019417,2.0520495455514545,237.8,229.999133625,0.2209311598098878,2912.84,2689.365107525889,0.23983344148821112,27.8,21.518513499999997,16.027986782675104,2408.6,1838.3881150000002,2,162,0.0021108857012125323,13,5.164534349814289,0.2162266026988191,4236.719999999994,1196.7984536626464,-8.997960678253705,0.0021108857012125323,13,5.164534349814289,0.008500401993214224,74.31999999999971,54.17750353130941,136547,0.043765150461013425,-3.128917429873486,1,0,1,0,1,0,0,0,0,0,0,0,0
16,2009,Audi,Foreign,A4シリーズ,6587,1.8 TFSI,4.3372222222222225,ABA-8KCDH,5,ハイオク,13.4,52877802,12.36474,0.10596026490066225,1.24570230812544e-4,0.9291896626111653,0.1965399750455898,29.200000000000003,23.192485499999997,0.019432261627757606,429.20000000000005,270.1268678803702,2.002974944848687,241.1,233.0700205,0.20829926138987317,3000.29,2764.9558440070955,0.09057971014492754,15.800000000000002,10.827745499999997,16.50055341275912,2422,1888.995165,1,164,2.3656146459415453e-4,5.759999999999991,2.3623520930302675,0.21985634998560677,3561.0200000000114,1140.0435611769572,-8.91719849500419,2.3656146459415453e-4,5.759999999999991,2.3623520930302675,0.008142743190536927,124.25000000000091,56.6289867117257,113550,0.05800968736239542,-2.8471452588930117,1,0,1,0,0,1,0,0,0,0,0,0,0
16,2010,Audi,Foreign,A4シリーズ,5660,1.8 TFSI,4.503264248704664,ABA-8KCDH,5,ハイオク,13.4,53362801,12.36474,0.10596026490066225,1.0606639632728425e-4,0.9249569564386247,0.32519851163095564,42,34.989126125,0.035985280664045535,599.1200000000001,409.2875979157706,2.0483394725260675,261.9,232.0952675,0.21692094174414786,3615.9300000000003,2736.1069235636533,0.2192382467302934,28.6,22.624386125,16.818433048746915,2527.6,1917.23652925,2,167,7.517730020667746e-4,12.200000000000045,2.6850889929055484,0.2210679704102123,3840.100000000006,1173.8746539149215,-9.073437203368181,7.517730020667746e-4,12.200000000000045,2.6850889929055484,0.006635537267761671,176.01000000000022,51.56246418684805,133753,0.04231680784730062,-3.1625709232160197,1,0,1,0,0,0,1,0,0,0,0,0,0
16,2011,Audi,Foreign,A4シリーズ,5220,1.8 TFSI,4.512616822429907,ABA-8KCDH,5,ハイオク,13.4,53783435,12.36474,0.10596026490066225,9.705590578214277e-5,0.9389811007794501,0.29906098344895116,49.4,33.139717499999996,0.02994281879179969,831.48,369.0742923421942,1.938752810065008,276.2,218.56374249,0.2070442477828547,4206.04,2550.9662034341072,0.19310071854828892,36,20.7749775,15.722896743681806,2464.5,1811.610311865,2,157,2.4838994984836826e-4,46.24000000000001,8.206697023094193,0.22073755987987864,4379.729999999996,1041.6459663106652,-9.177263470274386,2.4838994984836826e-4,46.24000000000001,8.206697023094193,0.009258312188774986,169.28000000000065,42.64091786380777,143357,0.03641259233940442,-3.3128406207738283,1,0,1,0,0,0,0,1,0,0,0,0,0
16,2012,Audi,Foreign,A4シリーズ,4797,2.0 TFSI,4.56923076923077,DBA-8KCDN,5,ハイオク,13.8,54171475,12.404159999999997,0.11688311688311688,8.855213929471183e-5,0.9197618488328037,0.30998383543140573,49.8,33.179137499999996,0.03237690406629354,842.36,370.05068238019413,1.8396859103563474,298.3,215.50878025,0.1825244446706816,4896.57,2484.0165767460976,0.19310071854828886,36,20.7749775,16.185120847671307,2659.2999999999997,1891.364785625,2,164,8.981393660188949e-4,39.19999999999993,8.521577872994158,0.27249626196043586,5750.770000000019,1140.7964602596621,-9.24827853244149,8.981393660188949e-4,39.19999999999993,8.521577872994158,0.011141455961789115,242.64999999999964,52.48473642782301,159210,0.030130016958733748,-3.5022333629879863,1,0,1,0,0,0,0,0,1,0,0,0,0
16,2013,Audi,Foreign,A4シリーズ,6227,2.0 TFSI,4.550310559006212,DBA-8KCDN,5,ハイオク,13.8,54594744,12.404159999999997,0.11688311688311688,1.1405859875448817e-4,0.9195631909181587,0.31182836771072064,52.7,33.54557325,0.03271446076404958,947.05,378.1203036252755,1.9598601869589216,334.4,228.398623,0.19662557373756176,5760.2,2656.0983685931533,0.19494525082760378,38.900000000000006,21.14141325,15.538474436893932,2762.2000000000003,1857.627278875,2,161,8.04506699779238e-4,63.84999999999991,7.500543772635524,0.26262504012042287,7615.779999999984,1113.883744594088,-8.994941703303814,8.04506699779238e-4,63.84999999999991,7.500543772635524,0.01090519267025597,275.71000000000004,59.67540398915753,191874,0.03245358933466754,-3.4279442307111814,1,0,1,0,0,0,0,0,0,1,0,0,0
16,2014,Audi,Foreign,A4シリーズ,5641,2.0 TFSI,4.561965725806452,DBA-8KCDN,5,ハイオク,13.8,55952365,12.404159999999997,0.11688311688311688,1.0081790108425264e-4,0.9188134228106355,0.2093073593073593,33.3,23.598341249999997,0.022203903600007496,570.69,279.1728791634515,1.9666922934112547,346.3,230.51814,0.20163380290919586,6130.73,2700.618408359524,0.09242424242424242,19.499999999999996,11.19418125,16.24547409380297,2891.2999999999997,1918.75842025,1,165,5.982365397949815e-4,32.49000000000012,1.4640485754515566,0.28335256839493583,8581.87000000001,1108.1083604973392,-9.117522428765671,5.982365397949815e-4,32.49000000000012,1.4640485754515566,0.01452257620782238,349.15999999999804,57.650282971272645,192787,0.029260271698817866,-3.5315245977593857,1,0,1,0,0,0,0,0,0,0,1,0,0
16,2016,Audi,Foreign,A4シリーズ,5807,2.0 TFSI,5.18,ABA-8WCVK,5,ハイオク,18.4,56950757,12.458732,0.12337662337662338,1.0196528204181729e-4,0.9300480413280547,0.2158008658008658,37.9,23.652913249999997,0.0237640317835123,718.81,280.52969690567556,1.882889347050575,351.4,238.01526325,0.18089161382546345,6292,2876.742909735964,0.09242424242424242,19.5,11.194181249999998,16.497019187782353,3138.2,1950.74698775,1,167,9.580498866213136e-4,1.2100000000000364,1.5990885993256256,0.3528412228201887,7921.000000000015,1181.0818459012517,-9.118359137931758,9.580498866213136e-4,1.2100000000000364,1.5990885993256256,0.01976032819335538,130.47000000000116,48.8071286107197,182643,0.031794265315396704,-3.4484693414523107,1,0,1,0,0,0,0,0,0,0,0,0,1
17,2010,Audi,Foreign,A5シリーズ,2042,2.0 TFSI クワトロ 4WD,6.12858031088083,ABA-8TCDNF,4,ハイオク,12,53362801,11.796640625,0.12865853658536586,3.8266357120196895e-5,0.9249569564386247,0.32519851163095564,42,34.989126125,0.035985280664045535,599.1200000000001,409.2875979157706,2.0483394725260675,261.9,232.0952675,0.21692094174414786,3615.9300000000003,2736.1069235636533,0.1965399750455898,30,23.192485499999997,16.818433048746915,2527.6,1917.23652925,2,167,0.001965208560553648,23.12000000000012,1.2614946631241537,0.346917941951693,4978.860000000001,1059.9835081257697,-10.092931375840799,0.001965208560553648,23.12000000000012,1.2614946631241537,0.01894339597886463,187.21000000000095,42.171106687053,133753,0.015266947283425418,-4.182065095688638,1,0,0,0,0,0,1,0,0,0,0,0,0
72,2007,Audi,Foreign,TT,3238,クーペ 2.0 TFSI,4.573611111111111,ABA-8JBWA,4,ハイオク,12,51713048,10.690767999999998,0.14925373134328357,6.26147582714521e-5,0.9201741889203668,0.31268910549294343,35.4,33.110987249999994,0.0357224917208834,418.28,365.93766056187917,2.0899660199093097,225.1,232.358359,0.23090845185400127,2583.73,2733.0644465988803,0.16343537414965986,23.4,22.420219249999995,16.0533523519593,2382,1839.158933875,2,162,0.009212489190131741,0.6800000000000637,0.8514559699353299,0.5663395388786627,4504.639999999999,1063.2844919554045,-9.595317261431278,0.009212489190131741,0.6800000000000637,0.8514559699353299,0.04335903535745944,60.650000000000546,49.884781366001334,162015,0.019985803783600285,-3.912733068283104,1,0,0,1,0,0,0,0,0,0,0,0,0
72,2008,Audi,Foreign,TT,2907,クーペ 2.0 TFSI,4.447880324543611,ABA-8JBWA,4,ハイオク,12,52324877,10.690767999999998,0.14925373134328357,5.5556747892594183e-5,0.9235641012591391,0.34579370638887336,40,33.883253499999995,0.041708937947650675,542.48,384.41938831019417,2.0520495455514545,237.8,229.999133625,0.2209311598098878,2912.84,2689.365107525889,0.1965399750455898,28,23.192485499999997,16.027986782675104,2408.6,1838.3881150000002,2,162,0.005316965000203518,14.480000000000018,2.8209450922902306,0.6183663571578508,4416.080000000002,1099.3463892285,-9.718590504507484,0.005316965000203518,14.480000000000018,2.8209450922902306,0.048595618057857726,71.15999999999985,54.65981545833074,136547,0.021289372889920687,-3.8495472561272632,1,0,0,0,1,0,0,0,0,0,0,0,0
1,2006,BMW,Foreign,1シリーズ,8821,116i,3.0319444444444446,GH-UF16,5,ハイオク,11.6,51102005,10.6106,0.08518518518518518,1.726155363179977e-4,0.9152275336359111,0.39680170152146554,43.6,44.6619245,0.04119578993381094,481.20000000000005,508.33760222417084,1.9787421485653238,224.8,231.473436,0.20799780854016267,2577.22,2715.9635052205595,0.31161651633628035,32,34.0513245,15.92750632581297,2370.8,1818.66093325,3,161,0.002618600182142883,7.920000000000073,10.897299464770867,0.18954306884500394,5091.519999999997,1033.1643788373767,-8.575861195956335,0.002618600182142883,7.920000000000073,10.897299464770867,0.013390491140169047,45.13999999999942,44.61877291258861,169488,0.05204498253563674,-2.9556468855775107,1,0,1,0,0,0,0,0,0,0,0,0,0
1,2007,BMW,Foreign,1シリーズ,8100,116i,3.0319444444444446,ABA-UE16,5,ハイオク,11.8,51713048,10.6106,0.08394160583941605,1.566335830755905e-4,0.9201741889203668,0.40100478956926644,46.2,44.602092,0.04200902491639282,548.28,507.26716873333964,2.0899660199093097,225.1,232.358359,0.23090845185400127,2583.73,2733.0644465988803,0.3170631837298504,34.400000000000006,33.991492,15.965036667882977,2371.2000000000003,1827.667829125,3,161,0.002871825708509697,14.919999999999845,11.096583422939602,0.19745239341764886,4671.959999999992,1071.4631030549353,-8.678409055008329,0.002871825708509697,14.919999999999845,11.096583422939602,0.018090282241488398,41.25,42.7413023651402,162015,0.04999537079900009,-2.995824861860154,1,0,1,1,0,0,0,0,0,0,0,0,0
1,2008,BMW,Foreign,1シリーズ,7220,116i,3.0091582150101424,ABA-UE16,5,ハイオク,11.8,52324877,10.6106,0.08394160583941605,1.3798407973324045e-4,0.9235641012591391,0.40100478956926644,46.2,44.602092,0.04200902491639282,548.28,507.26716873333964,2.0520495455514545,237.8,229.999133625,0.2209311598098878,2912.84,2689.365107525889,0.3170631837298504,34.400000000000006,33.991492,15.972775699494711,2402.4,1827.6692765,3,161,0.002871825708509697,14.919999999999845,11.096583422939602,0.2465945927147173,4609.68,1109.4947215167122,-8.808857173179486,0.002871825708509697,14.919999999999845,11.096583422939602,0.014478529688109809,70.63999999999942,49.107556820099035,136547,0.05287556665470498,-2.9398139247992674,1,0,1,0,1,0,0,0,0,0,0,0,0
1,2009,BMW,Foreign,1シリーズ,5350,116i,3.0525,ABA-UE16,5,ハイオク,11.8,52877802,10.6106,0.08394160583941605,1.0117667145090487e-4,0.9291896626111653,0.40100478956926644,46.2,44.52977325,0.04200902491639282,548.28,505.54995865861304,2.002974944848687,241.1,233.0700205,0.20829926138987317,3000.29,2764.9558440070955,0.3170631837298504,34.400000000000006,33.91917325,16.296088598235443,2405,1867.65787725,3,162,0.002871825708509697,14.919999999999845,10.914064005713044,0.25840646419291957,4702.580000000002,1149.855697098821,-9.125199943754831,0.002871825708509697,14.919999999999845,10.914064005713044,0.010085432845932052,80.21000000000095,59.712908166782654,113550,0.04711580801409071,-3.0551467076436523,1,0,1,0,0,1,0,0,0,0,0,0,0
1,2010,BMW,Foreign,1シリーズ,5856,116i,3.0953471502590673,LBA-UE16,5,ハイオク,13.6,53362801,10.388,0.08776978417266187,1.0973936694215133e-4,0.9249569564386247,0.4926159707301661,64,57.015277,0.049277624817157445,833.2,662.325319224239,2.0483394725260675,261.9,232.0952675,0.21692094174414786,3615.9300000000003,2736.1069235636533,0.40484618655750426,50.4,46.627277,16.651015589647702,2505.6,1895.2103783750001,4,165,0.0013217050237496752,17.200000000000045,17.328644272239103,0.2451125743050273,3725.2600000000093,1231.353467155539,-9.039394318924263,0.0013217050237496752,17.200000000000045,17.328644272239103,0.010105310162797032,174.2500000000009,54.97788171141383,133753,0.0437821955395393,-3.128528038772101,1,0,1,0,0,0,1,0,0,0,0,0,0
