Maker,Type,Name,year,Sales,Model,Nippyo,price,kata,capacity,FuelType,FuelEfficiency,HH,size,hppw,NameID,share,share0,iv_BLP_own_hppw,iv_BLP_other_hppw,iv_BLP_own_FuelEfficiency,iv_BLP_other_FuelEfficiency,iv_BLP_own_size,iv_BLP_other_size,iv_GH_own_hppw,iv_GH_other_hppw,iv_GH_own_FuelEfficiency,iv_GH_other_FuelEfficiency,iv_GH_own_size,iv_GH_other_size,logit_share,iv_BLP_own_hppw_nest,iv_BLP_other_hppw_nest,iv_BLP_own_FuelEfficiency_nest,iv_BLP_other_FuelEfficiency_nest,iv_BLP_own_size_nest,iv_BLP_other_size_nest,iv_BLP_own_num_nest,iv_BLP_other_num_nest,iv_GH_own_hppw_nest,iv_GH_other_hppw_nest,iv_GH_own_FuelEfficiency_nest,iv_GH_other_FuelEfficiency_nest,iv_GH_own_size_nest,iv_GH_other_size_nest,inside_share,log_inside_share
Audi,Foreign,A3シリーズ,2013,4604,1.4 TFSI,0,3.185217391304348,DBA-8VCXS,5,ハイオク,19.5,54594744,11.19418125,0.0924242424242424,15,8.433046228772499e-05,0.9195631909181587,0.2194041252864782,15.538474436893932,33.2,2762.2000000000003,22.351391999999997,1857.627278875,0.000700181223032,0.1985052208258864,32.49999999999977,6686.1099999999715,3.018931007527158,1012.1506872247336,-9.296910888334493,0.21940412528647807,1.6480318192482004,33.2,281.7,22.351391999999997,194.85304975,2,17,0.0007001812230320731,0.004493018194207443,32.49999999999977,291.10000000000036,3.018931007527158,45.80214851781966,0.02399491332853852,-3.72991341574186
Audi,Foreign,A3シリーズ,2014,10400,1.4 TFSI,0,3.2225806451612904,DBA-8VCXS,5,ハイオク,19.5,55952365,11.19418125,0.0924242424242424,15,0.0001858723934189,0.9188134228106356,0.1168831168831168,16.24547409380297,13.799999999999995,2891.2999999999997,12.404159999999996,1918.75842025,0.0005982365397949,0.2333398911035415,32.49000000000012,6939.700000000012,1.4640485754515566,1040.096101390991,-8.505777977376386,0.1168831168831168,1.757384934103895,13.799999999999997,313.0,12.404159999999997,206.91979874999998,1,18,0.0005982365397949781,0.008340287523041334,32.49000000000012,197.54000000000087,1.4640485754514998,44.424555795353626,0.0539455461208484,-2.919780146369898
Audi,Foreign,A3シリーズ,2015,10604,1.4 TFSI,0,3.0269700000000004,DBA-8VCXS,5,ハイオク,19.5,56412140,11.19418125,0.0924242424242424,15,0.0001879737233864,0.9279170405519096,0.0,16.183900550153076,0.0,2999.9,0.0,1913.483649,0.0,0.2338676400535813,0.0,7336.029999999984,0.0,1126.7750063289714,-8.504395427975243,0.0,1.62966164744494,0.0,331.9,0.0,207.95334975000003,0,18,0.0,0.0024957381542095036,0.0,143.11000000000058,0.0,46.66253102266728,0.05847933866066652,-2.8390817724166912
Audi,Foreign,A3シリーズ,2016,8063,1.4 TFSI,0,3.28,DBA-8VCXS,5,ハイオク,19.5,56950757,11.19418125,0.0924242424242424,15,0.0001415784517139,0.9300480413280549,0.1233766233766233,16.497019187782353,18.4,3138.2,12.458731999999998,1950.74698775,0.0009580498866213,0.2586003162217638,1.2100000000000364,7979.190000000002,1.5990885993256256,1119.697344014865,-8.790137528619463,0.12337662337662332,1.6670884812497087,18.4,313.5,12.458731999999998,214.36235,1,18,0.0009580498866213101,0.0027291327530930554,1.2100000000000364,191.1900000000005,1.5990885993256256,52.565704119741895,0.04414623062477073,-3.1202477321393385
Audi,Foreign,A4シリーズ,2006,6066,2.0 アトラクション,0,3.7925,GH-8EALT,5,ハイオク,11.2,51102005,11.6050935,0.0884353741496598,16,0.0001187037573183,0.9152275336359113,0.075,16.160872653184775,12.2,2391.0,10.815125749999996,1840.9026385,0.0001805092785413,0.1789764264250952,1.0,5525.1600000000035,0.6240490460401134,982.7175477059792,-8.950297028966814,0.07500000000000001,1.8153067744156632,12.2,201.4,10.815125749999998,209.05321675,1,18,0.00018050927854134334,0.014252002773275374,1.0,49.49999999999909,0.6240490460400849,36.36162395683277,0.03579014443500425,-3.330082718587751
Audi,Foreign,A4シリーズ,2007,5258,2.0 アトラクション,0,3.8952777777777783,ABA-8EALT,5,ハイオク,11.2,51713048,11.6050935,0.0884353741496598,16,0.0001016764666433,0.9201741889203668,0.2242537313432835,16.0533523519593,24.2,2382.0,21.505893749999995,1839.158933875,0.0038793818502725,0.1771671050095373,1.6399999999999864,5309.120000000003,1.4600401659903923,1002.583972020715,-9.110522390379913,0.22425373134328352,1.7772769144163656,24.2,189.7,21.50589374999999,199.24737175,2,17,0.003879381850272541,0.013791524162024726,1.6399999999999864,48.649999999999636,1.460040165990506,32.087345904602444,0.03245378514335093,-3.4279381972308576
Audi,Foreign,A4シリーズ,2008,5976,1.8 TFSI,0,4.245243407707911,ABA-8KCAB,5,ハイオク,12.2,52324877,12.36474,0.1059602649006622,16,0.0001142095374634,0.9235641012591392,0.2398334414882111,16.027986782675104,27.8,2408.6,21.518513499999997,1838.388115,0.0021108857012125,0.2162266026988191,13.0,4236.719999999994,5.164534349814289,1196.7984536626464,-8.997960678253824,0.239833441488211,1.7062558391625808,27.8,197.8,21.518513499999997,196.11588012500002,2,17,0.0021108857012125323,0.008500401993214168,13.0,74.31999999999971,5.164534349814289,54.17750353131032,0.043765150461013425,-3.128917429873486
Audi,Foreign,A4シリーズ,2009,6587,1.8 TFSI,0,4.3372222222222225,ABA-8KCDH,5,ハイオク,13.4,52877802,12.36474,0.1059602649006622,16,0.0001245702308125,0.9291896626111652,0.0905797101449275,16.50055341275912,15.800000000000002,2422.0,10.827745499999995,1888.995165,0.0002365614645941,0.2198563499856067,5.759999999999991,3561.0200000000114,2.3623520930302675,1140.0435611769572,-8.917198495004543,0.09057971014492748,1.8064349698030964,15.800000000000002,211.89999999999998,10.8277455,209.877535,1,18,0.000236561464594158,0.008142743190536927,5.759999999999991,124.25000000000091,2.3623520930302107,56.6289867117257,0.05800968736239542,-2.8471452588930117
Audi,Foreign,A4シリーズ,2010,5660,1.8 TFSI,0,4.503264248704664,ABA-8KCDH,5,ハイオク,13.4,53362801,12.36474,0.1059602649006622,16,0.0001060663963272,0.9249569564386249,0.2192382467302934,16.818433048746915,28.6,2527.6,22.624386125,1917.23652925,0.0007517730020667,0.2210679704102127,12.200000000000044,3840.100000000006,2.6850889929055484,1173.8746539149142,-9.073437203368975,0.2192382467302933,1.7231409608951112,28.6,219.89999999999998,22.624386125,197.106141375,2,17,0.0007517730020667676,0.006635537267761671,12.200000000000045,176.01000000000022,2.6850889929057757,51.56246418684805,0.04231680784730062,-3.1625709232160197
Audi,Foreign,A4シリーズ,2011,5220,1.8 TFSI,0,4.512616822429907,ABA-8KCDH,5,ハイオク,13.4,53783435,12.36474,0.1059602649006622,16,9.705590578214276e-05,0.93898110077945,0.1931007185482889,15.722896743681806,36.0,2464.5,20.7749775,1811.610311865,0.0002483899498483,0.2207375598798786,46.24000000000001,4379.729999999996,8.206697023094193,1041.6459663106652,-9.177263470274386,0.1931007185482888,1.639691826616056,36.0,226.79999999999998,20.774977500000006,185.42402499000002,2,16,0.0002483899498483752,0.009258312188775097,46.24000000000001,169.28000000000065,8.20669702309408,42.64091786380777,0.03641259233940442,-3.3128406207738283
Audi,Foreign,A4シリーズ,2012,4797,2.0 TFSI,0,4.56923076923077,DBA-8KCDN,5,ハイオク,13.8,54171475,12.404159999999996,0.1168831168831168,16,8.855213929471183e-05,0.9197618488328037,0.1931007185482888,16.185120847671307,36.0,2659.2999999999997,20.7749775,1891.364785625,0.0008981393660188,0.2724962619604358,39.20000000000016,5750.770000000004,8.521577872994158,1140.796460259662,-9.24827853244149,0.1931007185482888,1.5297020749249413,36.0,248.5,20.7749775,182.32964275,2,16,0.000898139366018888,0.01114145596178906,39.20000000000016,242.64999999999964,8.521577872994385,52.48473642782392,0.030130016958733748,-3.5022333629879863
Audi,Foreign,A4シリーズ,2013,6227,2.0 TFSI,0,4.550310559006212,DBA-8KCDN,5,ハイオク,13.8,54594744,12.404159999999996,0.1168831168831168,16,0.0001140585987544,0.9195631909181587,0.1949452508276037,15.538474436893932,38.900000000000006,2762.2000000000003,21.14141325,1857.627278875,0.0008045066997792,0.2626250401204228,63.84999999999991,7615.779999999984,7.500543772635524,1113.8837445940808,-8.994941703304587,0.19494525082760367,1.6480318192482004,38.900000000000006,281.7,21.14141325,194.85304975,2,17,0.0008045066997792449,0.010905192670255859,63.84999999999991,275.71000000000004,7.500543772635638,59.67540398915753,0.03245358933466754,-3.4279442307111814
Audi,Foreign,A4シリーズ,2014,5641,2.0 TFSI,0,4.561965725806452,DBA-8KCDN,5,ハイオク,13.8,55952365,12.404159999999996,0.1168831168831168,16,0.0001008179010842,0.9188134228106356,0.0924242424242424,16.24547409380297,19.499999999999996,2891.2999999999997,11.19418125,1918.75842025,0.0005982365397949,0.2833525683949358,32.49000000000012,8581.87000000001,1.4640485754515566,1108.1083604973464,-9.117522428766193,0.0924242424242424,1.757384934103895,19.499999999999996,313.0,11.194181250000002,206.91979874999998,1,18,0.0005982365397949781,0.014522576207822324,32.49000000000012,349.15999999999985,1.4640485754514998,57.650282971272645,0.029260271698817866,-3.5315245977593857
Audi,Foreign,A4シリーズ,2016,5807,2.0 TFSI,0,5.18,ABA-8WCVK,5,ハイオク,18.4,56950757,12.458732,0.1233766233766233,16,0.0001019652820418,0.9300480413280549,0.0924242424242424,16.497019187782353,19.5,3138.2,11.194181249999998,1950.74698775,0.0009580498866213,0.3528412228201887,1.2100000000000364,7921.0,1.5990885993256256,1181.0818459012517,-9.118359137931927,0.09242424242424241,1.6670884812497087,19.5,313.5,11.194181249999998,214.36235,1,18,0.0009580498866213101,0.01976032819335527,1.2100000000000364,130.47000000000116,1.5990885993256256,48.80712861072061,0.031794265315396704,-3.4484693414523107
Audi,Foreign,A5シリーズ,2010,2042,2.0 TFSI クワトロ 4WD,1,6.12858031088083,ABA-8TCDNF,4,ハイオク,12.0,53362801,11.796640625,0.1286585365853658,17,3.8266357120196895e-05,0.9249569564386249,0.1965399750455898,16.818433048746915,30.0,2527.6,23.192485499999997,1917.23652925,0.0019652085605536,0.346917941951693,23.12000000000012,4978.860000000015,1.2614946631241537,1059.9835081257695,-10.092931375840799,0.19653997504558968,1.7231409608951112,30.0,219.89999999999998,23.192485499999997,197.106141375,2,17,0.0019652085605536343,0.01894339597886463,23.12000000000012,187.21000000000004,1.2614946631241537,42.17110668705391,0.015266947283425418,-4.182065095688638
Audi,Foreign,TT,2007,3238,クーペ 2.0 TFSI,0,4.573611111111111,ABA-8JBWA,4,ハイオク,12.0,51713048,10.690767999999998,0.1492537313432835,69,6.26147582714521e-05,0.9201741889203668,0.1634353741496598,16.0533523519593,23.4,2382.0,22.420219249999995,1839.158933875,0.0092124891901317,0.5663395388786627,0.6800000000000637,4504.639999999999,0.8514559699353299,1063.2844919554043,-9.595317261431278,0.1634353741496598,1.7772769144163656,23.4,189.7,22.420219249999995,199.24737175,2,17,0.009212489190131727,0.04335903535745933,0.6800000000000637,60.650000000000546,0.8514559699354436,49.884781366001334,0.019985803783600285,-3.912733068283104
Audi,Foreign,TT,2008,2907,クーペ 2.0 TFSI,0,4.447880324543611,ABA-8JBWA,4,ハイオク,12.0,52324877,10.690767999999998,0.1492537313432835,69,5.5556747892594183e-05,0.9235641012591392,0.1965399750455898,16.027986782675104,28.0,2408.6,23.192485499999997,1838.388115,0.0053169650002035,0.6183663571578508,14.480000000000018,4416.080000000002,2.8209450922902306,1099.3463892285,-9.718590504507484,0.19653997504558968,1.7062558391625808,28.0,197.8,23.192485499999997,196.11588012500002,2,17,0.005316965000203518,0.04859561805785784,14.480000000000018,71.15999999999985,2.8209450922903443,54.65981545833074,0.021289372889920687,-3.8495472561272632
BMW,Foreign,1シリーズ,2006,8821,116i,0,3.031944444444445,GH-UF16,5,ハイオク,11.6,51102005,10.6106,0.0851851851851851,1,0.0001726155363179,0.9152275336359113,0.3116165163362803,15.92750632581297,32.0,2370.8,34.0513245,1818.66093325,0.0026186001821428,0.1895430688450039,7.919999999999959,5091.519999999997,10.897299464770867,1033.1643788373767,-8.575861195956902,0.31161651633628035,1.5819404470438578,32.0,181.20000000000002,34.0513245,186.8115115,3,16,0.002618600182142869,0.013390491140168936,7.919999999999959,45.13999999999942,10.897299464770867,44.61877291258861,0.05204498253563674,-2.9556468855775107
BMW,Foreign,1シリーズ,2007,8100,116i,0,3.031944444444445,ABA-UE16,5,ハイオク,11.8,51713048,10.6106,0.083941605839416,1,0.0001566335830755,0.9201741889203668,0.3170631837298504,15.965036667882975,34.400000000000006,2371.2000000000003,33.991492,1827.667829125,0.0028718257085096,0.1974523934176488,14.919999999999844,4671.959999999992,11.096583422939489,1071.4631030549426,-8.678409055008906,0.3170631837298504,1.6889612303400425,34.400000000000006,178.89999999999998,33.991492,187.756267,3,16,0.0028718257085097038,0.018090282241488453,14.919999999999845,41.25,11.096583422939489,42.74130236514111,0.04999537079900009,-2.995824861860154
BMW,Foreign,1シリーズ,2008,7220,116i,0,3.0091582150101424,ABA-UE16,5,ハイオク,11.8,52324877,10.6106,0.083941605839416,1,0.0001379840797332,0.9235641012591392,0.3170631837298504,15.972775699494711,34.400000000000006,2402.4,33.991492,1827.6692765,0.0028718257085096,0.2465945927147168,14.919999999999844,4609.68,11.096583422939489,1109.4947215167122,-8.80885717317978,0.3170631837298504,1.6510447559821877,34.400000000000006,191.60000000000002,33.991492,185.397041625,3,16,0.0028718257085097038,0.014478529688109809,14.919999999999845,70.63999999999942,11.096583422939489,49.107556820099944,0.05287556665470498,-2.9398139247992674
BMW,Foreign,1シリーズ,2009,5350,116i,0,3.0525,ABA-UE16,5,ハイオク,11.8,52877802,10.6106,0.083941605839416,1,0.0001011766714509,0.9291896626111652,0.3170631837298504,16.296088598235443,34.400000000000006,2405.0,33.91917325,1867.65787725,0.0028718257085096,0.2584064641929195,14.919999999999844,4702.580000000002,10.914064005713044,1149.855697098821,-9.125199943754879,0.3170631837298504,1.6019701552794197,34.400000000000006,194.89999999999998,33.91917325,188.54024725,3,16,0.0028718257085097038,0.010085432845932107,14.919999999999845,80.21000000000095,10.914064005713044,59.71290816678356,0.04711580801409071,-3.0551467076436523
BMW,Foreign,1シリーズ,2010,5856,116i,0,3.0953471502590673,LBA-UE16,5,ハイオク,13.6,53362801,10.388,0.0877697841726618,1,0.0001097393669421,0.9249569564386249,0.4048461865575042,16.651015589647702,50.4,2505.6,46.627277,1895.210378375,0.0013217050237496,0.2451125743050277,17.200000000000045,3725.2600000000098,17.328644272239103,1231.353467155539,-9.03939431892473,0.4048461865575041,1.5557235017959008,50.4,197.89999999999998,46.627277,175.0799905,4,15,0.0013217050237496891,0.010105310162797088,17.200000000000045,174.25,17.328644272239103,54.977881711414284,0.0437821955395393,-3.128528038772101
BMW,Foreign,1シリーズ,2011,5279,116i,0,3.1951401869158884,DBA-1A16,5,ハイオク,16.6,53783435,11.017836,0.0971428571428571,1,9.815289782067656e-05,0.93898110077945,0.3947348064122257,15.530080063575674,53.4,2443.9,46.530895,1787.201298365,0.0004011759570129,0.216594155559016,53.80000000000018,3643.209999999992,12.918230503518998,967.2831967812672,-9.166024186327455,0.3947348064122256,1.4468751465099245,53.4,206.2,46.530895,161.01501149,4,14,0.0004011759570129725,0.009269056482599347,53.80000000000018,218.04000000000087,12.918230503518998,28.310524663509568,0.036824152291133325,-3.3016013368268964
BMW,Foreign,1シリーズ,2012,10436,116i,0,3.1984615384615385,DBA-1A16,5,ハイオク,16.6,54171475,11.017836,0.0971428571428571,1,0.0001926475142129,0.9197618488328037,0.394122361532265,16.003839464427593,54.6,2637.9,46.668992,1866.857095125,0.0004027624751768,0.2186639114471082,41.32000000000016,4792.729999999996,12.641879744523976,1050.1896622412532,-8.471007887687293,0.3941223615322648,1.348420691681225,54.6,227.10000000000002,46.668992,157.82195224999998,4,14,0.00040276247517684327,0.003994950224230742,41.320000000000164,187.32999999999993,12.641879744523976,28.955394627520946,0.06554864644180641,-2.7249627182334315
BMW,Foreign,1シリーズ,2013,8246,116i,0,3.185217391304348,DBA-1A16,5,ハイオク,16.6,54594744,11.017836,0.0951048951048951,1,0.0001510401807177,0.9195631909181587,0.4989044016368857,15.256293507862871,71.4,2726.9,61.734116,1818.420900125,0.0006444197800385,0.1960255484399859,38.63999999999987,5837.229999999981,26.500561271038123,1013.2824232309068,-8.714108144909837,0.4989044016368855,1.3658508902171405,71.4,246.39999999999998,61.734116,155.64667099999997,5,14,0.000644419780038541,0.004095380413808525,38.63999999999987,130.6800000000003,26.500561271037895,24.53486810038021,0.04297611974524949,-3.1471106723167876
BMW,Foreign,1シリーズ,2014,7723,116i ヤングライン,0,3.011098790322581,DBA-1A16,5,ハイオク,16.6,55952365,11.017836,0.0951048951048951,1,0.000138028124459,0.9188134228106356,0.3051428571428571,16.054533700862578,49.8,2858.2,34.99955812500001,1896.339367375,0.0005986847857437,0.2290713158653243,12.559999999999718,6439.080000000002,10.121377413728167,1062.3532662069556,-8.80338089393698,0.3051428571428571,1.5664445411635017,49.800000000000004,279.9,34.999558125,184.50074587499998,3,16,0.0005986847857437291,0.007849811044748245,12.559999999999718,132.21000000000095,10.121377413728396,38.72911031363583,0.04005975506647232,-3.217383062930098
BMW,Foreign,1シリーズ,2015,8080,118i,0,2.9770200000000004,DBA-1R15,5,ハイオク,18.1,56412140,11.030544,0.0951048951048951,1,0.0001432315810036,0.9279170405519096,0.2824675773156319,15.898752320156794,51.1,2950.2000000000003,35.084780625,1878.562505625,0.000421730731726,0.2291291420100267,11.060000000000173,7093.689999999973,10.354672504782002,1146.2474762642814,-8.776234843868977,0.2824675773156319,1.3445134174486553,51.1,282.2,35.084780625,173.03220637500002,3,15,0.0004217307317261054,0.002392688327640835,11.060000000000173,115.80999999999949,10.354672504782116,38.93019163574945,0.044559888379685546,-3.110921188310466
BMW,Foreign,1シリーズ,2016,7724,118i,0,3.1,DBA-1R15,5,ハイオク,18.1,56950757,11.030544,0.0951048951048951,1,0.0001356259408457,0.9300480413280549,0.3780089785895172,16.239706179888806,63.49999999999999,3094.5,47.557565625,1915.811791375,0.0004219212693616,0.2544902950850529,47.150000000000546,7930.169999999984,12.434731606863124,1140.4144376034235,-8.833090859755425,0.3780089785895172,1.409775473356162,63.49999999999999,269.79999999999995,47.557565625,179.42715362500002,4,15,0.00042192126936166363,0.003224526323625021,47.150000000000546,76.37000000000262,12.434731606863124,46.890528946405084,0.04229015073120788,-3.1632010632759555
BMW,Foreign,2シリーズ,2015,8182,218i,0,3.676320000000001,DBA-2D15,7,ハイオク,16.5,56412140,13.516965,0.086624203821656,4,0.000145039702447,0.9279170405519096,0.290948268598871,15.898752320156794,52.7,2950.2000000000003,32.598359625,1878.562505625,0.0006611283423125,0.2506626324283441,11.060000000000173,7621.369999999981,25.172216867103657,1631.159090588575,-8.763690096894514,0.290948268598871,1.3445134174486553,52.7,282.2,32.598359625,173.03220637500002,3,15,0.0006611283423125086,0.0020796689890910103,11.060000000000173,188.4499999999989,25.172216867103884,93.99999655081592,0.045122401822102365,-3.0983764413362636
BMW,Foreign,2シリーズ,2016,9864,218i,0,3.81,DBA-2D15,7,ハイオク,16.9,56950757,13.516965,0.086624203821656,4,0.0001732022631411,0.9300480413280549,0.3864896698727563,16.239706179888806,64.69999999999999,3094.5,45.071144625,1915.811791375,0.0007406447527145,0.27718326920027,32.99000000000069,8468.969999999987,26.26252873950375,1623.1975649059823,-8.588531458459745,0.38648966987275635,1.409775473356162,64.69999999999999,269.79999999999995,45.071144625,179.42715362500002,4,15,0.0007406447527145421,0.004018441682397289,32.99000000000069,93.89000000000124,26.262528739503978,70.15927158888735,0.05400699725694388,-2.9186416619801805
BMW,Foreign,3シリーズ,2006,22789,320i,0,4.491388888888889,ABA-VR20,5,ハイオク,11.4,51102005,11.90866875,0.0974025974025974,7,0.0004459511911518,0.9152275336359113,0.2993991041188681,15.92750632581297,32.2,2370.8,32.753255749999994,1818.66093325,0.0018458210929789,0.159508031213055,6.959999999999923,5299.239999999991,11.875038597058506,1017.9515352355302,-7.62671847483254,0.29939910411886805,1.5819404470438578,32.2,181.20000000000002,32.753255749999994,186.8115115,3,16,0.0018458210929789692,0.010428057342115493,6.959999999999923,44.01999999999953,11.875038597058506,27.335347071382785,0.13445789672425187,-2.006504164453506
